REF_AREA,Geographic area,Regional group,Indicator,Sex,Wealth Quintile,Series Name,Series Year,Reference Date,Observation Value,Lower Bound,Upper Bound,Standard Error,Country notes,Observation Status,Unit of measure,Series Type,Series Category,Series Method,Age Group of Women,Time Since First Birth,Definition,Interval
KEN,Kenya,NA,Under-five mortality rate,Total,Second,Demographic and Health Survey 1993 (Direct),1993,1990.5,115.430646,NA,NA,10.195921,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
KEN,Kenya,NA,Under-five mortality rate,Total,Second,Demographic and Health Survey 2008-2009 (Direct),2008-2009,2005.5,67.995026,NA,NA,16.599415,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
KEN,Kenya,NA,Under-five mortality rate,Total,Second,Malaria Indicator Survey 2015 (Indirect),2015,2011.4,83.820637,NA,NA,21.516177,NA,Included in IGME,"Deaths per 1,000 live births",Indirect,MIS,Survey/Census with Summary Birth Histories,25 to 29 years old,NA,NA,5
KEN,Kenya,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,1990.5,116.6867315,105.2585386,129.0140077,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,1991.5,119.9423817,108.1937234,132.5151921,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,1992.5,122.8055636,111.0147059,135.9682755,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,1993.5,124.7407525,112.8756352,138.1568893,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,1994.5,125.4196466,113.5418688,138.4358422,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,1995.5,124.8964136,113.3090983,137.5583599,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,1996.5,123.2709101,111.5315154,136.0885656,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,1997.5,120.6780609,108.9496977,133.57569,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,1998.5,117.2074094,105.8082246,129.8482374,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,1999.5,112.9618621,101.7009878,124.9116255,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2000.5,107.7957737,97.40524027,119.5213181,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2001.5,102.498452,92.4713213,113.691057,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2002.5,96.85308473,87.15558204,107.6147582,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2003.5,91.16621959,81.7068593,101.4719286,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2004.5,85.62381855,76.38981668,95.45364242,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2005.5,79.90390976,71.06724001,89.25873167,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2006.5,74.95121657,66.65764299,83.97873169,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2007.5,70.62093211,62.75537033,79.25978596,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2008.5,65.10563156,57.83694558,73.08182406,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2009.5,62.0339243,55.27028087,69.62531413,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2010.5,59.94084019,53.47453241,67.14576021,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2011.5,58.63109056,52.35570134,65.6181809,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2012.5,57.45900589,51.19793404,64.43408589,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2013.5,56.00927107,49.84431739,63.04501989,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2014.5,54.6284014,48.4426956,61.61990249,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2015.5,52.99727255,46.82493008,60.01396506,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2016.5,51.39083308,45.38637315,58.18618765,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2017.5,50.47683455,44.44839497,57.28769882,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2018.5,49.24132145,43.16584651,55.94661785,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2019.5,48.03741519,41.99340206,54.93465653,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2020.5,47.56219138,41.23862062,54.96691853,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2021.5,46.5957569,39.64655482,54.68673146,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2022.5,45.66979126,38.00275454,54.75086259,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Second,UN IGME estimate,2023,2023.5,44.4078215,36.05799921,54.3730887,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,Demographic and Health Survey 2014 (Direct),2014,2011.5,46.648049,NA,NA,3.998458,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,Multiple Indicator Cluster Survey 2000 (Indirect),2000,1996,78.006661,NA,NA,10.980132,NA,Included in IGME,"Deaths per 1,000 live births",Indirect,MICS,Survey/Census with Summary Birth Histories,NA,5 to 9 years,NA,5
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,Malaria Indicator Survey 2020 (Indirect),2020,2017,26.969382,NA,NA,9.476593,NA,Included in IGME,"Deaths per 1,000 live births",Indirect,MIS,Survey/Census with Summary Birth Histories,25 to 29 years old,NA,NA,5
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,Demographic and Health Survey 2003 (Direct),2003,2000.5,112.505318,NA,NA,13.002777,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,Demographic and Health Survey 1998 (Direct),1998,1995.5,102.934297,NA,NA,11.486924,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,Demographic and Health Survey 2022 (Direct),2022,2019.5,43.62541222,NA,NA,4.113134953,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,Demographic and Health Survey 1993 (Direct),1993,1990.5,88.368875,NA,NA,10.453545,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,Demographic and Health Survey 2008-2009 (Direct),2008-2009,2005.5,88.079128,NA,NA,17.463545,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,Malaria Indicator Survey 2015 (Indirect),2015,2011.4,81.233082,NA,NA,17.450332,NA,Included in IGME,"Deaths per 1,000 live births",Indirect,MIS,Survey/Census with Summary Birth Histories,25 to 29 years old,NA,NA,5
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,1990.5,102.3861037,93.78656617,111.5865112,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,1991.5,105.6211793,96.83438713,115.1344642,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,1992.5,108.4856339,99.49404294,118.2518033,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,1993.5,110.4288328,101.4902001,120.2941471,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,1994.5,111.3136741,102.1997527,121.2339726,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,1995.5,111.056251,101.9132315,120.8046924,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,1996.5,110.1284936,100.7959711,119.948624,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,1997.5,108.3053574,99.17240882,117.8441044,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,1998.5,105.5404833,96.49812223,114.9087795,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,1999.5,101.9268475,93.31990129,111.32227,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2000.5,97.6742906,89.42851775,106.7878911,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2001.5,92.95556103,85.0155027,101.4663374,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2002.5,87.76596236,80.1858523,95.80439392,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2003.5,82.59106833,75.25791003,90.29710462,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2004.5,77.46600157,70.3773022,84.81006219,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2005.5,72.19876397,65.29522135,79.24669801,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2006.5,67.57073919,60.94794576,74.3664317,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2007.5,63.5134482,57.30788755,70.02575688,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2008.5,58.34760724,52.70658631,64.36138675,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2009.5,55.44137173,50.17155035,61.19019593,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2010.5,53.54335241,48.5007098,59.11146281,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2011.5,52.25462944,47.35836939,57.75742864,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2012.5,51.29631717,46.35607251,56.7420436,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2013.5,50.075404,45.19877372,55.49539172,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2014.5,48.87771375,44.028406940000004,54.34978695,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2015.5,47.4884412,42.72186319,52.90879692,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2016.5,46.12109894,41.37739682,51.40678769,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2017.5,45.39015198,40.61841035,50.71849266,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2018.5,44.41803767,39.56070397,49.82101361,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2019.5,43.42414654,38.43515244,49.00005491,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2020.5,42.95580967,37.712376570000004,48.8530316,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2021.5,42.06683499,36.29218408,48.70315292,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2022.5,41.2082339,34.80534584,48.69509244,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Middle,UN IGME estimate,2023,2023.5,39.98983743,33.02707413,48.27632974,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Fourth,Demographic and Health Survey 2014 (Direct),2014,2011.5,56.663721,NA,NA,5.833922,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
KEN,Kenya,NA,Under-five mortality rate,Total,Fourth,Multiple Indicator Cluster Survey 2000 (Indirect),2000,1996,91.562759,NA,NA,17.906793,NA,Included in IGME,"Deaths per 1,000 live births",Indirect,MICS,Survey/Census with Summary Birth Histories,NA,5 to 9 years,NA,5
KEN,Kenya,NA,Under-five mortality rate,Total,Fourth,Malaria Indicator Survey 2020 (Indirect),2020,2017,16.898615,NA,NA,10.376554,NA,Included in IGME,"Deaths per 1,000 live births",Indirect,MIS,Survey/Census with Summary Birth Histories,25 to 29 years old,NA,NA,5
KEN,Kenya,NA,Under-five mortality rate,Total,Fourth,Demographic and Health Survey 2003 (Direct),2003,2000.5,90.878602,NA,NA,10.160538,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
KEN,Kenya,NA,Under-five mortality rate,Total,Fourth,Demographic and Health Survey 1998 (Direct),1998,1995.5,80.315343,NA,NA,9.637886,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
KEN,Kenya,NA,Under-five mortality rate,Total,Fourth,Demographic and Health Survey 2022 (Direct),2022,2019.5,41.24892499,NA,NA,4.931391594,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
KEN,Kenya,NA,Under-five mortality rate,Total,Fourth,Demographic and Health Survey 1993 (Direct),1993,1990.5,63.442194,NA,NA,8.986058,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
KEN,Kenya,NA,Under-five mortality rate,Total,Fourth,Demographic and Health Survey 2008-2009 (Direct),2008-2009,2005.5,56.922113,NA,NA,13.256663,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
KEN,Kenya,NA,Under-five mortality rate,Total,Fourth,Malaria Indicator Survey 2015 (Indirect),2015,2011.4,79.166424,NA,NA,22.842167,NA,Included in IGME,"Deaths per 1,000 live births",Indirect,MIS,Survey/Census with Summary Birth Histories,25 to 29 years old,NA,NA,5
KEN,Kenya,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,1990.5,83.90903198,74.37002368,94.28898005,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,1991.5,87.17773775,77.19969683,98.07104149,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,1992.5,89.91444519,79.72652561,100.9653354,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,1993.5,92.00477788,81.87448972,103.4029686,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,1994.5,93.14316328,83.0032728,104.0885692,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,1995.5,93.18519489,83.24078857,104.2070493,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,1996.5,92.66550809,82.74134173,103.3796234,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,1997.5,91.34916448,81.52291524,101.9631975,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,1998.5,89.14827142,79.45487897,99.66725907,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,1999.5,86.26034092,76.85020164,96.57339743,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,2000.5,82.82381532,73.76878813,92.77917835,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,2001.5,79.22199233,70.64842236,88.63664131,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,2002.5,75.47110756,67.1302795,84.42436581,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,2003.5,71.76911762,63.84383129,80.40981862,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,2004.5,68.03698275,60.49013987,76.37985522,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,2005.5,64.05349452,56.718364,72.04505771,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
KEN,Kenya,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,2006.5,60.58205455,53.53635247,68.37585519,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
